antecedent,consequent,fitness,support,confidence,lift,coverage,rhs_support,conviction,amplitude,inclusion,interestingness,comprehensibility,netconf,yulesq
"[restecg([1, 2]), slope([1, 2]), cp([1, 2])]","[exang([0, 1]), thal(1)]",0.026850228658536587,0.010731707317073172,0.04296875,0.6881713867187501,0.2497560975609756,0.0624390243902439,0.9796555500248877,0.5333333333333334,0.35714285714285715,0.007385176582949139,0.6131471927654585,-0.025951926202860846,-0.24490676381765017
"[fbs(1), restecg([1, 2])]","[ca([2, 4]), trestbps([144, 191]), thalach([71, 152])]",0.026053578568572572,0.002926829268292683,0.04918032786885246,1.482642237222758,0.05951219512195122,0.033170731707317075,1.0168376787216147,0.5876566325795766,0.35714285714285715,0.0043394283032841385,0.7737056144690831,0.017022651520304737,0.21775070698281487
"[age([33, 50]), thal(2)]","[cp([1, 3]), exang(1), slope([0, 2])]",0.025921344380907926,0.00878048780487805,0.0430622009569378,0.7119154190461493,0.20390243902439023,0.06048780487804878,0.9817902439024387,0.5958333333333334,0.35714285714285715,0.00625091110721602,0.7737056144690831,-0.021888779435219042,-0.21371729547146046
"[target([0, 1])]","[restecg([1, 2]), sex(1), trestbps([127, 134]), exang(1)]",0.025365853658536587,0.025365853658536587,0.025365853658536587,1.0,1.0,0.025365853658536587,0.9999999999999998,0.6867924528301886,0.35714285714285715,0.025365225925334807,0.8982444017039272,0.0,0.0
"[slope([0, 2])]","[exang(1), cp([0, 2]), ca([3, 4]), trestbps([94, 165])]",0.025365853658536587,0.025365853658536587,0.025365853658536587,1.0,1.0,0.025365853658536587,0.9999999999999998,0.48270440251572333,0.35714285714285715,0.025365225925334807,0.8982444017039272,0.0,0.0
"[exang([0, 1]), sex([0, 1])]","[trestbps([94, 164]), oldpeak([3.6932346755488146, 6.2]), thal([1, 3])]",0.025365853658536587,0.025365853658536587,0.025365853658536587,1.0,1.0,0.025365853658536587,0.9999999999999998,0.2537277974056119,0.35714285714285715,0.025365225925334807,0.7737056144690831,0.0,0.0
"[age([58, 68])]","[thalach([99, 182]), sex([0, 1]), exang(1), cp([0, 2]), ca([3, 4]), thal([0, 3]), slope([1, 2])]",0.02525032092426187,0.013658536585365854,0.03684210526315789,1.4524291497975708,0.37073170731707317,0.025365853658536587,1.0119152339064372,0.46767652671755733,0.5714285714285714,0.01983779233009077,0.946394630357186,0.01823745410036719,0.33725667722951563
"[cp([1, 3])]","[exang([0, 1]), trestbps([162, 184]), thal([2, 3])]",0.024391167775314117,0.016585365853658537,0.032196969696969696,0.8684708931419458,0.5151219512195122,0.037073170731707315,0.9949615770130301,0.4481132075471699,0.2857142857142857,0.014403674428621987,0.8613531161467861,-0.010056551429790863,-0.14020081814801041
"[sex([0, 1])]","[ca([0, 1]), exang(1), fbs(1), thal([2, 3]), cp([0, 2])]",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,1.0,0.024390243902439025,0.9999999999999998,0.625,0.42857142857142855,0.0243896635278072,0.9207822211616018,0.0,0.0
"[sex([0, 1])]","[cp([1, 2]), exang(1), thal(2)]",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,1.0,0.024390243902439025,0.9999999999999998,0.6666666666666667,0.2857142857142857,0.0243896635278072,0.8613531161467861,0.0,0.0
"[exang(0), fbs([0, 1]), restecg([1, 2])]","[trestbps([94, 103]), thal([2, 3])]",0.023909030982201714,0.012682926829268294,0.03513513513513514,1.2004504504504505,0.36097560975609755,0.02926829268292683,1.0060804809728767,0.6163522012578616,0.35714285714285715,0.015225036834574015,0.6131471927654585,0.00918093666185269,0.15491192647775534
[target(1)],"[trestbps([123, 125]), thalach([104, 202]), thal(2)]",0.023014003524065657,0.015609756097560976,0.030418250950570342,1.1991810470897921,0.5131707317073171,0.025365853658536587,1.0052109038737445,0.8082601181045658,0.2857142857142857,0.018718638590833076,0.8613531161467861,0.01037817079024969,0.2107706592386258
"[slope([1, 2]), sex([0, 1]), thal(3), ca([1, 2])]","[oldpeak([2.5716248431931947, 4.232812925013896]), cp([2, 3]), chol([126, 322]), exang([0, 1])]",0.022645403377110695,0.006829268292682927,0.038461538461538464,1.314102564102564,0.1775609756097561,0.02926829268292683,1.0095609756097559,0.5251555650759746,0.5714285714285714,0.008974299180890495,0.7324867603589634,0.011178027192262066,0.17562724014336917
"[age([50, 74]), thalach([145, 198]), sex([0, 1])]","[trestbps([132, 147]), restecg(1), slope([0, 1])]",0.022591463414634146,0.012682926829268294,0.0325,0.5552083333333334,0.3902439024390244,0.05853658536585366,0.9730888006554481,0.5756517355609967,0.42857142857142855,0.007041579535990482,0.7124143742160444,-0.04269999999999998,-0.4153211687351671
[fbs(1)],"[age([60, 62]), thal(2), slope(1), restecg([1, 2])]",0.022534672405547584,0.005853658536585366,0.0392156862745098,3.0920060331825034,0.14926829268292682,0.012682926829268294,1.0276157292185164,0.8916666666666666,0.35714285714285715,0.0180994441468529,0.8982444017039272,0.031188163338729976,0.6690786300048239
"[sex([0, 1]), exang([0, 1]), cp([0, 2])]","[slope(2), trestbps([124, 125]), thal([2, 3])]",0.02233508284449933,0.021463414634146343,0.023206751054852322,0.9514767932489451,0.9248780487804878,0.024390243902439025,0.9987883896117576,0.4984276729559749,0.42857142857142855,0.02042151329452782,0.7124143742160444,-0.01575428790618661,-0.26100771674988654
"[oldpeak([0.0, 6.013926171866429]), thal(3), ca([1, 2]), sex([0, 1])]","[cp([0, 2]), thalach([96, 100]), slope([0, 1])]",0.022231838447416732,0.006829268292682927,0.03763440860215054,3.506842619745845,0.18146341463414634,0.010731707317073172,1.0279547622291862,0.5118301271359678,0.5,0.02394900954431188,0.6666666666666667,0.03286682814923038,0.7817405883249504
"[thal(2), cp(2)]","[exang(1), slope(1)]",0.021002573844833925,0.006829268292682927,0.035175879396984924,0.16096105527638188,0.19414634146341464,0.21853658536585366,0.8099542682926828,1.0,0.2857142857142857,0.0010992389072070645,0.6826061944859854,-0.22753598500979472,-0.8143575674439872
"[target(0), fbs(1)]","[exang([0, 1]), thalach([71, 199]), sex(0), ca([3, 4])]",0.01975609756097561,0.002926829268292683,0.036585365853658534,2.678571428571429,0.08,0.013658536585365854,1.0237974683544302,0.6288167938931298,0.42857142857142855,0.007839698868476744,0.8270874753469162,0.0249204665959703,0.5257844474761255
"[target(0), cp([0, 3])]","[slope([1, 2]), exang(0), thal(1)]",0.01936751551884256,0.012682926829268294,0.026052104208416832,0.9536931004866878,0.4868292682926829,0.027317073170731707,0.9987011944193513,0.7,0.35714285714285715,0.012095470144844802,0.7737056144690831,-0.002465006057742857,-0.04643651762003876
"[sex(1), ca(2)]","[cp([1, 2]), restecg([1, 2]), exang([0, 1])]",0.018317347218416005,0.002926829268292683,0.033707865168539325,0.12796504369538078,0.08682926829268292,0.2634146341463415,0.7622802041973906,0.6333333333333333,0.35714285714285715,0.0003745307657516147,0.7737056144690831,-0.2515485450878709,-0.8392406584164364
"[trestbps([124, 200]), thal([1, 3])]","[fbs(1), sex(1), slope(0), thalach([71, 165])]",0.01726145905274254,0.013658536585365854,0.020864381520119227,1.5275707898658717,0.6546341463414634,0.013658536585365854,1.0073593941418864,0.6497991582249109,0.42857142857142855,0.020864103493857446,0.8270874753469162,0.02086438152011921,1.0
"[sex(1), cp([2, 3]), thal([2, 3]), chol([162, 419])]","[age([45, 46])]",0.016751714060919413,0.005853658536585366,0.027649769585253458,0.5904377880184333,0.21170731707317073,0.04682926829268293,0.9802751127037334,0.745148401826484,0.35714285714285715,0.0034562014600701256,0.3868528072345416,-0.024330428434548513,-0.3169861792242532
"[fbs(1), thalach([110, 184])]","[ca(1), target(0), oldpeak([1.7787590475534534, 4.857643575434336])]",0.01654975965818052,0.003902439024390244,0.029197080291970802,0.544127405441274,0.13365853658536586,0.05365853658536585,0.9748028608105627,0.7877040450252658,0.35714285714285715,0.0021234159368120295,0.7737056144690831,-0.02823535214046162,-0.3390583358010068
"[ca([0, 4]), thal([1, 2]), thalach([96, 191]), fbs([0, 1])]","[age([60, 77]), target(1), sex(1), slope(1)]",0.015954668637595468,0.011707317073170732,0.020202020202020204,0.9412304866850321,0.5795121951219512,0.021463414634146343,0.9987125974352524,0.5734136450381679,0.5714285714285714,0.011019157886801606,0.7324867603589634,-0.0029998359464716777,-0.0706401766004415
"[cp([1, 3])]","[slope([0, 2]), sex([0, 1]), chol([334, 564]), restecg(1), exang([0, 1])]",0.01578252032520325,0.010731707317073172,0.020833333333333332,0.9706439393939393,0.5151219512195122,0.021463414634146343,0.9993565127140631,0.3013698630136987,0.42857142857142855,0.010416557604600436,0.9207822211616018,-0.001299463447350774,-0.03090727816550349
"[age([66, 77])]","[restecg(2), thalach([77, 202]), slope([0, 2])]",0.014976928147659855,0.002926829268292683,0.02702702702702703,1.8468468468468469,0.10829268292682927,0.014634146341463415,1.0127371273712733,0.45415871501272265,0.2857142857142857,0.005405389970577359,0.8613531161467861,0.013897924182388074,0.3523238380809595
"[exang([0, 1])]","[thal([1, 3]), cp([0, 3]), sex([0, 1]), restecg(2)]",0.014634146341463415,0.014634146341463415,0.014634146341463415,1.0,1.0,0.014634146341463415,0.9999999999999998,0.2666666666666666,0.35714285714285715,0.014633937406595958,0.8982444017039272,0.0,0.0
"[sex(0), target([0, 1])]","[restecg([1, 2]), trestbps([180, 198])]",0.014632582864290181,0.006829268292682927,0.022435897435897436,3.2852564102564106,0.304390243902439,0.006829268292682927,1.01596481407437,0.5825471698113207,0.2857142857142857,0.02243574795222624,0.6826061944859854,0.022435897435897433,1.0
"[exang([0, 1]), sex(1), thalach([71, 186])]","[fbs([0, 1]), target(1), age([45, 61]), thal([2, 3]), oldpeak([1.604901589451644, 5.5107651937539615])]",0.014511667194594024,0.011707317073170732,0.017316017316017316,1.479076479076479,0.6760975609756098,0.011707317073170732,1.0057075319651871,0.4781865921524455,0.5714285714285714,0.017315819536402523,0.8154648767857287,0.017316017316017302,1.0
"[restecg([1, 2]), cp(2), sex([0, 1]), slope([1, 2]), thalach([71, 199])]","[thal([0, 1]), exang([0, 1])]",0.014373579760642326,0.003902439024390244,0.024844720496894408,0.3586737818213629,0.15707317073170732,0.06926829268292684,0.9544446170576353,0.38422391857506355,0.5,0.0013996972341771185,0.5283208335737188,-0.052701575799401885,-0.5348362150725906
"[exang([0, 1])]","[trestbps([94, 118]), fbs(1), thal([2, 3])]",0.013658536585365854,0.013658536585365854,0.013658536585365854,1.0,1.0,0.013658536585365854,0.9999999999999998,0.6100628930817611,0.2857142857142857,0.013658354579881312,0.8613531161467861,0.0,0.0
"[sex([0, 1]), exang(0), ca([0, 2])]","[trestbps([97, 101]), fbs([0, 1]), cp([0, 2]), thalach([94, 202]), thal([2, 3])]",0.012955593206982152,0.00975609756097561,0.01615508885298869,0.9740568279007887,0.6039024390243902,0.016585365853658537,0.9995626576955422,0.45472958375342076,0.5714285714285714,0.009502902992074867,0.8154648767857287,-0.0010862904573561377,-0.03307888040712468
